;year;selling_price;km_driven;seats;mileage;max_power;torque_nm;torque_rpm;engine;fuel_Diesel;fuel_LPG;fuel_Petrol;seller_type_Individual;seller_type_Trustmark Dealer;transmission_Manual;owner_Fourth & Above Owner;owner_Second Owner;owner_Test Drive Car;owner_Third Owner;brand_mte
5912;2012;13.527829818844937;11.407576060361786;8.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.584069094079844
5913;2016;13.527829818844937;11.608244735642321;7.0;18.49;100.0;240.0;2200.0;1493;1;0;0;1;0;0;0;0;0;0;13.102164988957181
5914;2019;12.765691290604371;9.61587214452889;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.704000154334505
5915;2020;12.793862088206213;8.517393171418904;5.0;22.05;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.6656235569058
5916;2017;12.560247968016562;8.517393171418904;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.913707835026033
5917;2013;11.982935344196433;11.156264806643742;5.0;22.74;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;1;0;0;12.733968190215267
5918;2015;12.345834587905333;11.002116507732017;7.0;19.44;67.0;104.0;4000.0;1198;0;0;1;1;0;1;0;1;0;0;12.54741548384748
5919;2007;11.350418300109132;11.695255355062795;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;1;12.75408918683299
5920;2018;12.611541086966115;8.853808274977197;5.0;22.5;67.0;91.0;4250.0;999;0;0;1;1;0;1;0;0;0;0;12.557971093949675
5921;2014;13.42246945133505;11.695255355062795;7.0;12.05;120.0;290.0;2300.0;2179;1;0;0;1;0;1;0;0;0;0;13.289593594440996
5922;2014;13.45883704259595;11.886156595744671;7.0;12.05;120.0;290.0;2300.0;2179;1;0;0;1;0;1;0;0;0;0;13.260296764180893
5923;2008;12.899222326086994;11.608244735642321;8.0;12.7;116.6;277.34000000000003;1950.0;2609;1;0;0;1;0;1;0;0;0;0;13.141776488408158
5924;2016;12.449018824140563;10.308985993422082;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;1;13.057184977428905
5925;2015;13.864301674514206;11.289794413577894;7.0;15.4;120.0;280.0;2300.0;2179;1;0;0;1;0;1;0;1;0;0;13.087629556499058
5926;2013;12.873904582205107;11.51293546492023;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.582696573106977
5927;2015;13.017005083966255;11.289794413577894;5.0;23.59;67.04;170.0;2100.0;1364;1;0;0;1;0;1;0;0;0;0;13.554061387957223
5928;2016;14.30409118627969;10.596659732783579;7.0;11.36;171.5;360.0;2300.0;2755;1;0;0;1;0;0;0;1;0;0;13.530422111334527
5929;2017;13.493928313146206;10.819798284210286;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.613792019620197
5930;2013;13.051943059028227;11.466891997618188;7.0;14.0;138.1;320.0;2200.0;2179;1;0;0;1;0;1;0;1;0;0;12.536468769883797
5931;2019;14.23422155071698;9.210440366976517;5.0;16.0;160.0;250.0;2125.0;1368;0;0;1;1;0;1;0;0;0;0;14.264699231755763
5932;2014;12.345834587905333;10.886950833448497;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.688103212795557
5933;2011;12.429220196836383;11.51293546492023;9.0;15.96;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.159762065884584
5934;2016;14.115615891155079;10.12667110305036;7.0;16.0;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;13.226029290457685
5935;2013;12.301387370778713;11.289794413577894;5.0;17.92;62.1;96.1;3000.0;1086;0;0;1;1;0;1;0;0;0;0;12.705430407955369
5936;2015;12.793862088206213;11.695255355062795;5.0;24.4;71.0;180.4;2125.0;1120;1;0;0;1;0;1;0;0;0;0;12.790707227596622
5937;2018;12.765691290604371;10.596659732783579;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.629854392817004
5938;2012;13.122365377402328;11.156264806643742;5.0;22.32;126.32;259.8;2325.0;1582;1;0;0;1;0;1;0;0;0;0;12.832433377475558
5939;2013;11.884495917930655;11.407576060361786;5.0;25.44;57.6;150.0;1750.0;936;1;0;0;1;0;1;0;0;0;1;12.321084281860097
5940;2014;12.611541086966115;10.839600519357369;5.0;18.2;82.5;108.5;5000.0;1199;0;0;1;1;0;1;0;0;0;0;12.327789621582044
5941;2010;12.100717685412471;11.373674891823535;5.0;17.0;118.0;146.0;4800.0;1086;1;0;0;1;0;1;0;0;0;0;12.542916868282308
5942;2009;12.100717685412471;11.373674891823535;5.0;13.2;94.0;122.50000000000001;3500.0;1495;0;0;1;1;0;1;0;1;0;0;12.775183513089067
5943;2006;12.206077645517674;11.695255355062795;6.0;13.1;149.5;124.46000000000001;2700.0;1493;1;0;0;1;0;1;0;1;0;0;13.307124274776395
5944;2014;13.3374763699232;11.407576060361786;5.0;19.01;108.45;248.0;2250.0;1461;1;0;0;1;0;1;0;1;0;0;12.876670610223842
5945;2015;12.793862088206213;11.608244735642321;5.0;16.78;88.73;132.0;3000.0;1496;0;0;1;1;0;1;0;0;0;1;13.557462264288448
5946;2010;12.409017571151187;11.362114203075018;5.0;17.92;62.1;96.1;3000.0;1086;0;0;1;1;0;1;0;1;0;0;12.889660201649097
5947;2009;12.821260987319457;11.695255355062795;5.0;11.1;67.0;200.0;2375.0;1061;1;0;0;1;0;1;0;0;0;0;12.615643805679142
5948;2003;11.775297421715827;11.289794413577894;5.0;14.2;92.0;1274.0;2500.0;1597;0;0;1;1;0;1;0;0;0;1;12.965328028825384
5949;1999;11.156264806643742;11.082157933374816;5.0;15.9;85.0;110.0;4500.0;1298;0;0;1;1;0;1;1;0;0;0;12.737105900869565
5950;1999;11.156264806643742;11.156264806643742;5.0;15.9;85.0;110.0;4500.0;1298;0;0;1;1;0;1;1;0;0;0;12.715335582402775
5951;2014;13.384729180332174;11.849404844423074;5.0;25.01;89.75;204.0;2375.0;1498;1;0;0;1;0;1;0;1;0;0;12.805973003388775
5952;2019;13.321215875492413;9.798182590890704;5.0;21.21;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.581416433829483
5953;2015;12.611541086966115;10.085850775128717;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.777621070258196
5954;2014;12.959846800844963;11.002116507732017;5.0;24.0;70.0;160.0;2125.0;1120;1;0;0;1;0;1;0;0;0;0;12.84592449349249
5955;2012;13.017005083966255;11.918397239722838;5.0;22.32;126.32;259.8;2325.0;1582;1;0;0;1;0;1;0;0;0;1;12.933754122564403
5956;2011;13.017005083966255;11.58989576532275;5.0;22.32;126.3;259.9;2325.0;1582;1;0;0;1;0;1;0;0;0;0;12.709706971882914
5957;2011;12.73670383776449;11.002116507732017;5.0;16.95;78.9;111.8;4000.0;1197;0;0;1;1;0;0;0;0;0;1;12.828859416388134
5958;2013;13.384729180332174;11.407576060361786;7.0;20.77;88.76;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.610788688442291
5959;2009;11.982935344196433;11.156264806643742;5.0;19.09;69.0;135.0;2500.0;1396;1;0;0;1;0;1;0;0;0;0;12.42766435389574
5960;2014;12.429220196836383;11.695255355062795;5.0;19.1;70.0;135.4;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.572828078202349
5961;2012;12.323860125621126;11.51293546492023;5.0;25.44;57.6;150.0;1750.0;936;1;0;0;1;0;1;0;0;0;1;12.370430516149057
5962;2007;10.915106645867503;11.237949000015973;5.0;17.88;52.8;85.0;2500.0;1396;1;0;0;1;0;1;0;1;0;0;12.451095497811973
5963;1996;10.645448706505872;11.156264806643742;4.0;16.1;37.0;59.0;2500.0;796;0;0;1;1;0;1;0;0;0;1;12.649869563472
5964;2012;12.429220196836383;11.51293546492023;5.0;14.53;138.1;219.52;2250.0;1197;1;0;0;1;0;1;0;1;0;0;12.418246261680542
5965;2006;12.549665896013254;11.759793355371237;7.0;12.6;112.0;245.00000000000003;2300.0;1991;1;0;0;1;0;1;1;0;0;0;12.832624093838383
5966;2007;11.289794413577894;11.608244735642321;5.0;16.8;62.0;122.50000000000001;2500.0;1405;1;0;0;1;0;1;0;0;0;1;12.432502315487959
5967;2016;13.122365377402328;10.596659732783579;5.0;20.85;83.14;115.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.608213896725461
5968;2016;13.122365377402328;11.156264806643742;5.0;25.83;99.0;215.0;2375.0;1498;1;0;0;1;0;1;0;0;0;0;12.901302191178829
5969;2011;12.899222326086994;11.002116507732017;5.0;22.9;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.60795199064462
5970;2013;13.217675375388819;11.407576060361786;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.148216413344388
5971;2007;12.206077645517674;11.156264806643742;7.0;13.93;138.1;320.0;2200.0;2179;1;0;0;1;0;1;0;1;0;0;12.380476722834032
5972;2012;12.54254845357358;11.082157933374816;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.706406133411965
5973;2014;13.270785106659046;11.385103457032141;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.6160996600204
5974;2009;11.51293546492023;11.289794413577894;5.0;18.8;90.0;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;1;12.527995797921195
5975;2014;13.217675375388819;11.002116507732017;8.0;14.0;75.0;200.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.1386674997903
5976;2017;13.45883704259595;10.545367754151743;7.0;18.49;100.0;240.0;2200.0;1493;1;0;0;1;0;1;0;0;0;0;13.284804068317184
5977;2010;11.918397239722838;11.289794413577894;5.0;15.0;90.0;116.0;4750.0;1368;0;0;1;1;0;1;0;0;0;1;12.377613834522842
5978;2014;12.154784614286667;11.002116507732017;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;1;0;0;12.793316373247288
5979;2013;13.122365377402328;11.608244735642321;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.152366791288847
5980;2017;13.369225017834633;11.608244735642321;5.0;25.2;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.725093412650438
5981;2011;12.73670383776449;11.884495917930655;5.0;20.86;75.0;180.0;2000.0;1199;1;0;0;1;0;1;0;0;0;0;13.001883677744356
5982;2019;13.606024566142413;10.668978650219241;5.0;22.54;88.76;224.0;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.769114802825701
5983;2016;12.92391243868049;11.695255355062795;5.0;23.2;73.94;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.732343003786418
5984;2007;12.301387370778713;11.820417517632333;5.0;16.1;88.2;112.7;4500.0;1298;0;0;1;1;0;1;0;1;0;0;12.762265492605936
5985;2013;12.04355959836804;11.695255355062795;5.0;17.88;48.21;85.0;2500.0;1405;1;0;0;1;0;1;0;1;0;0;12.474251261381141
5986;2018;13.45883704259595;10.12667110305036;5.0;18.6;81.86;114.73;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.846067309541276
5987;2015;13.76421831620775;11.289794413577894;7.0;15.4;120.0;280.0;2300.0;2179;1;0;0;1;0;1;0;1;0;0;13.288255844785311
5988;2003;11.289794413577894;10.596659732783579;5.0;14.4;94.0;122.50000000000001;3500.0;1599;0;0;1;1;0;1;0;1;0;0;12.701503458932367
5989;2014;12.948012371209098;11.695255355062795;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.540596295855588
5990;2018;13.70903942580019;10.463131911491967;5.0;25.1;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.631203884186704
5991;2019;13.038981768465277;10.463131911491967;5.0;19.83;67.0;104.0;4000.0;1198;0;0;1;1;0;1;0;0;0;0;12.73557696263746
5992;2008;11.918397239722838;11.695255355062795;5.0;18.1;110.0;235.20000000000002;2325.0;1493;1;0;0;1;0;1;0;1;0;0;12.799346792334752
5993;2017;12.765691290604371;10.12667110305036;5.0;23.01;67.0;91.0;4250.0;999;0;0;1;1;0;1;0;0;0;0;12.903078224519342
5994;2015;13.142166004700508;11.51293546492023;5.0;23.59;67.05;170.0;2100.0;1364;1;0;0;1;0;1;0;1;0;0;13.594034901150966
5995;2013;13.122365377402328;11.695255355062795;9.0;15.96;62.1;195.0;1820.0;2523;1;0;0;1;0;1;0;0;0;1;13.132850388725235
5996;2017;12.821260987319457;10.463131911491967;5.0;17.57;88.7;140.0;2750.0;1193;0;0;1;1;0;1;0;0;0;0;12.549562459707866
5997;2013;12.388398368982115;10.691967639914864;5.0;20.92;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.584346739216908
5998;2015;13.180634172318978;11.51293546492023;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;1;0;1;0;1;0;0;12.890456501406353
5999;2015;13.815511557963774;11.798111925972618;7.0;15.4;120.0;280.0;2300.0;2179;1;0;0;1;0;1;0;1;0;0;13.229786523610954
6000;2018;14.285514812209815;10.463131911491967;7.0;13.68;147.8;343.0;2100.0;2393;1;0;0;1;0;1;0;1;0;0;13.58326411028494
6001;2014;12.765691290604371;11.06665398721974;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.830581493205665
6002;2015;13.910821646859095;11.156264806643742;7.0;16.0;140.0;330.0;2200.0;2179;1;0;0;1;0;0;0;0;0;0;13.202857172513061
6003;2011;12.301387370778713;11.156264806643742;5.0;18.5;80.0;111.72000000000001;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.70790390844429
6004;2015;12.765691290604371;11.51293546492023;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.796048976609098
6005;2013;12.821260987319457;11.407576060361786;5.0;22.9;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.665998062894863
6006;2014;12.301387370778713;10.819798284210286;5.0;17.5;85.8;114.0;4000.0;1298;0;0;1;1;0;1;0;0;0;0;12.563501775894096
6007;2017;12.899222326086994;10.819798284210286;6.0;25.32;77.0;190.0;2000.0;1198;1;0;0;1;0;1;0;0;0;0;13.139225029646884
6008;2017;13.25339339419516;10.360817458359367;5.0;17.0;121.36;150.0;4500.0;1497;0;0;1;0;0;1;0;0;0;0;12.934463067320152
6009;2013;13.384729180332174;11.358736451074895;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;0;0;1;0;0;0;0;13.168169463414722
6010;2012;14.33430494661736;11.772424088947721;7.0;11.5;171.0;343.0;2400.0;2982;1;0;0;0;0;1;0;0;0;0;13.55401260312968
6011;2018;12.429220196836383;9.210440366976517;5.0;22.7;53.64;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.645824828297787
6012;2014;12.676079399771027;9.61587214452889;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.85422711743843
6013;2017;12.994532278619134;10.463131911491967;5.0;20.51;67.0;90.0;3500.0;998;0;0;1;1;0;0;0;0;0;0;12.671415104240767
6014;2013;12.660331092405906;10.799595985047786;5.0;18.5;82.85;113.7;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.790922179320809
6015;2007;11.51293546492023;11.156264806643742;5.0;10.1;152.0;84.0;3500.0;1061;0;0;1;1;0;1;0;0;0;1;12.741841268279568
6016;2010;12.220961258023925;11.970356641102999;5.0;18.8;90.0;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.58083986021363
6017;2012;12.095146671399466;10.308985993422082;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;1;0;0;12.881511711286027
6018;2008;11.849404844423074;11.002116507732017;5.0;20.36;78.9;111.7;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.738349510380273
6019;2008;11.918397239722838;10.596659732783579;5.0;18.2;64.0;84.0;3500.0;1061;0;0;1;1;0;1;0;1;0;0;12.69912415816367
6020;2011;12.994532278619134;11.002116507732017;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.246909556385038
6021;2011;12.429220196836383;10.917467450363533;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;0;0;1;0;1;0;0;13.042471546353482
6022;2014;12.706850963741102;9.99884318585288;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.741120516409861
6023;2010;12.429220196836383;10.778977123006351;5.0;15.6;70.0;102.0;4000.0;1196;0;0;1;1;0;1;0;0;0;0;12.919206150501669
6024;2012;12.721888795877375;10.714439990727769;5.0;18.5;82.85;113.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.933195426703776
6025;2016;13.840204146163925;10.022292288301378;7.0;16.0;140.0;330.0;2200.0;2179;1;0;0;0;0;1;0;0;0;0;13.258555470170194
6026;2012;12.676079399771027;10.856245209366943;5.0;18.5;80.0;111.72000000000001;4000.0;1197;0;0;1;0;0;1;0;0;0;1;12.780892979343566
6027;2015;13.217675375388819;10.289939721462362;5.0;20.73;91.1;130.0;4000.0;1373;0;0;1;1;0;1;0;0;0;0;12.729669898836097
6028;2018;13.592368256649284;10.12667110305036;5.0;25.5;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.087805982194181
6029;2017;12.847929163278053;10.239995502805316;5.0;23.84;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;1;0;0;12.452313252978055
6030;2013;12.899222326086994;10.703266939811954;5.0;20.46;83.8;200.0;1900.0;1461;1;0;0;1;0;1;0;1;0;0;12.86146986774243
6031;2016;12.834683971615659;10.448743588106625;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.54831554233192
6032;2017;13.910821646859095;9.90353755128617;5.0;18.0;117.6;145.0;4600.0;1497;0;0;1;1;0;0;0;0;0;0;13.009571179884874
6033;2018;13.384729180332174;9.61587214452889;5.0;18.6;81.83;114.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.725595885804353
6034;2014;12.796636007394284;10.165890277802454;5.0;19.34;76.0;104.0;4400.0;1198;0;0;1;1;0;0;0;0;0;0;12.90626487486342
6035;2012;11.849404844423074;9.90353755128617;5.0;21.1;55.2;74.5;4000.0;814;0;0;1;1;0;1;0;0;0;0;12.78999160070007
6036;2019;13.217675375388819;8.006700845440367;5.0;20.14;81.86;113.75;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.852633771077311
6037;2019;13.415034483903348;9.90353755128617;5.0;19.5;88.76;110.0;4800.0;1199;0;0;1;1;0;1;0;0;0;0;13.006705316619124
6038;2017;13.68767832281738;10.12667110305036;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.54170834727959
6039;2018;13.76421831620775;10.463131911491967;5.0;23.0;98.96;205.0;2500.0;1498;1;0;0;1;0;1;0;0;0;0;12.888019813554854
6040;2010;12.611541086966115;11.002116507732017;5.0;18.3;147.9;327.0;2600.0;1991;1;0;0;1;0;1;0;0;0;0;12.368146436964667
6041;2017;13.955273369904273;8.828494129466652;5.0;18.0;117.6;145.0;4600.0;1497;0;0;1;1;0;0;0;0;0;0;13.123207496225811
6042;2015;13.017005083966255;11.951186847493476;5.0;14.81;163.7;360.0;2000.0;1998;1;0;0;1;0;0;0;0;0;0;12.293739939008942
6043;2018;12.834683971615659;10.819798284210286;5.0;21.94;61.7;85.0;3000.0;1196;0;0;0;1;0;1;0;0;0;0;12.760278045299629
6044;2016;13.304686600863562;9.510519035757246;7.0;17.5;91.1;130.0;4000.0;1373;0;0;1;1;0;1;0;0;0;0;12.753916240718087
6045;2008;13.45883704259595;12.468440756144114;8.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.444773406461925
6046;2018;13.304686600863562;11.082157933374816;5.0;25.4;73.97;190.25;2000.0;1186;1;0;0;1;0;1;0;0;0;0;12.921789827520103
6047;2014;13.353476685668044;11.461642696843066;8.0;14.02;118.3;280.0;2600.0;2179;1;0;0;1;0;1;0;1;0;0;13.293381789970367
6048;2016;13.28787951079572;10.596659732783579;5.0;20.73;91.1;130.0;4000.0;1373;0;0;1;1;0;1;0;1;0;0;12.763531047450508
6049;2019;12.948012371209098;10.308985993422082;5.0;20.3;68.0;99.0;4500.0;1086;0;0;1;1;0;1;0;0;0;0;12.861824353583028
6050;2016;14.48334044336031;11.695255355062795;7.0;13.5;175.56;400.0;2250.0;2477;1;0;0;1;0;1;0;0;0;0;12.800249448499676
6051;2013;13.201176406255746;11.626361287394989;7.0;13.93;138.1;320.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;12.501455956258232
6052;2015;13.710151153416941;11.736077016252437;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.444455797224087
6053;2009;12.429220196836383;10.668978650219241;5.0;18.8;90.0;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.584452113647794
6054;2019;13.415034483903348;10.88809092459237;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.11070576479632
6055;2019;13.180634172318978;9.90353755128617;5.0;20.3;83.81;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.588990154183767
6056;2012;11.918397239722838;11.156264806643742;5.0;25.44;57.6;150.0;1750.0;936;1;0;0;1;0;1;0;1;0;0;12.350415782026527
6057;2013;13.217675375388819;11.156264806643742;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;0;0;1;13.253394086242285
6058;2015;13.384729180332174;11.918397239722838;7.0;15.4;120.0;280.0;2300.0;1997;1;0;0;1;0;1;0;0;0;0;13.270004971160601
6059;2012;12.100717685412471;11.51293546492023;5.0;19.4;70.0;135.4;2500.0;1405;1;0;0;1;0;1;0;1;0;0;12.584021023346182
6060;2015;13.279368835614243;10.819798284210286;7.0;16.55;105.0;247.0;1900.0;2498;1;0;0;1;0;1;0;0;0;0;13.193452244191645
6061;2013;12.75130259456002;11.695255355062795;5.0;18.5;82.85;113.7;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.90483596211401
6062;2013;12.765691290604371;11.608244735642321;5.0;22.9;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;1;12.718932940030754
6063;2016;13.493928313146206;11.849404844423074;7.0;15.4;117.3;145.0;4600.0;1497;0;0;1;1;0;1;0;0;0;0;12.979487419939463
6064;2012;12.429220196836383;11.695255355062795;7.0;15.42;70.0;135.0;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.569645208196368
6065;2002;10.714439990727769;11.156264806643742;4.0;16.1;37.0;59.0;2500.0;796;0;0;1;1;0;1;0;1;0;0;12.700198878442295
6066;2007;12.92391243868049;12.421667779087054;8.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;1;0;0;0;13.441402545534874
6067;2017;12.691583538230217;9.711176264112805;5.0;23.01;67.0;91.0;4250.0;999;0;0;1;1;0;1;0;1;0;0;12.843773209182165
6068;2016;12.765691290604371;9.200391041122515;5.0;23.95;67.05;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.593355885246634
6069;2012;12.100717685412471;11.289794413577894;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;0;0;1;12.602117491547203
6070;2010;11.918397239722838;11.51293546492023;5.0;16.0;90.0;115.0;4500.0;1368;0;0;1;1;0;1;0;1;0;0;12.606336989717706
6071;2020;13.45883704259595;9.90353755128617;5.0;23.26;88.5;113.0;4400.0;1197;0;0;1;1;0;1;0;0;0;0;12.535828738002962
6072;2016;13.586098651497313;11.407576060361786;5.0;28.09;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.742491479838648
6073;2019;13.76421831620775;9.61587214452889;6.0;16.55;105.0;247.0;1900.0;2498;1;0;0;1;0;1;0;0;0;0;13.330038523703763
6074;2018;13.69334405393293;11.225256725762893;5.0;21.5;108.5;250.0;2250.0;1498;1;0;0;1;0;0;0;0;0;0;12.879199680937248
6075;2011;11.982935344196433;11.849404844423074;5.0;21.1;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.58379459228788
6076;2012;12.611541086966115;11.695255355062795;5.0;23.0;90.0;219.52;2250.0;1396;1;0;0;1;0;1;0;1;0;0;12.723453135955621
6077;2018;13.76421831620775;11.225256725762893;5.0;21.5;108.5;250.0;2250.0;1498;1;0;0;1;0;0;0;0;0;0;13.080837393268695
6078;2015;13.215855541983634;11.407576060361786;7.0;20.77;88.76;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.560734334420374
6079;2018;14.914123179965662;9.90353755128617;5.0;20.38;143.0;320.0;2375.0;1968;1;0;0;1;0;0;0;0;0;0;14.42264561272866
6080;2015;13.997832948091215;11.0186455364637;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.487501321353001
6081;2012;13.25339339419516;11.51293546492023;5.0;21.8;78.0;240.0;2000.0;1461;1;0;0;1;0;1;0;1;0;0;13.067747458903735
6082;2017;13.592368256649284;11.002116507732017;6.0;16.55;105.0;247.0;1900.0;2498;1;0;0;1;0;1;0;1;0;0;13.212824731323792
6083;2009;12.834683971615659;11.51293546492023;5.0;18.1;110.0;235.20000000000002;2325.0;1493;1;0;0;1;0;1;0;0;0;0;12.726520979413603
6084;2009;12.611541086966115;12.04355959836804;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;0;0;1;13.28257007256996
6085;2013;12.765691290604371;11.51293546492023;5.0;16.78;88.73;132.0;3000.0;1496;0;0;1;1;0;1;0;1;0;0;13.44590854050855
6086;2011;12.899222326086994;11.695255355062795;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.292078640942798
6087;2015;12.983101310070822;10.819798284210286;5.0;20.14;88.8;230.0;2000.0;1498;1;0;0;1;0;1;0;0;0;0;13.101417643487416
6088;2012;12.206077645517674;11.695255355062795;6.0;13.93;116.3;130.0;4000.0;2179;0;0;1;1;0;1;0;1;0;0;13.355978016787118
6089;2015;12.468440756144114;10.12667110305036;5.0;22.74;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.63083680849659
6090;2013;13.017005083966255;10.086642095633975;5.0;22.9;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.668282390598215
6091;2013;13.038981768465277;11.289794413577894;5.0;22.32;126.32;259.8;2325.0;1582;1;0;0;1;0;1;0;1;0;0;12.936732541228645
6092;2011;12.25486757159303;11.51293546492023;5.0;21.1;73.9;113.0;4500.0;1248;1;0;0;1;0;1;0;1;0;0;12.75985030291382
6093;2015;13.199326270390594;11.440365524765756;5.0;20.85;83.14;115.0;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.693637907406798
6094;2017;13.47302165746721;10.819798284210286;7.0;24.52;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.592942860171535
6095;2018;12.560247968016562;9.99884318585288;5.0;24.7;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.629910384987916
6096;2019;13.805461232211272;9.883335864325275;5.0;22.1;88.7;219.7;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.731826938217543
6097;2017;12.799402253235032;11.552155793461898;5.0;15.64;64.1;100.0;2700.0;1193;0;0;1;1;0;1;0;0;0;0;12.60524579695218
6098;2017;13.68767832281738;10.404293143019792;5.0;23.0;98.96;205.0;2500.0;1498;1;0;0;1;0;1;0;0;0;0;12.829933951438626
