Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;LotShape;LandSlope;ExterQual;ExterCond;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinType2;HeatingQC;Electrical;KitchenQual;Functional;FireplaceQu;GarageFinish;GarageQual;GarageCond;PavedDrive;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;Neighborhood_mean_encoded;Condition1_mean_encoded;Condition2_mean_encoded;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;HouseStyle_mean_encoded;RoofStyle_mean_encoded;RoofMatl_mean_encoded;Exterior1st_mean_encoded;Exterior2nd_mean_encoded;MasVnrType_BrkFace;MasVnrType_Stone;Foundation_mean_encoded;Heating_mean_encoded;CentralAir_Y;GarageType_mean_encoded;SaleType_mean_encoded;SaleCondition_mean_encoded
2043;80;6;6;0.0;828.0;0.0;599.0;1427.0;0;0;1427;0.0;1.0;2;0;4;2.0;0;0;0;0;216;0;0;39;39;2;2;3;3;3;3;3;6;1;4;5.0;3;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;187372.54302935314;183505.06849360085;180425.76169432237;0;0;0;0;165567.81323162088;172925.68058248563;181936.67165924492;148944.68897659465;147399.2330080143;1;0;150278.8098895382;181907.75115321757;1;195082.66163164808;173829.94888456407;177108.46458872358
2044;20;6;5;0.0;301.0;0.0;1439.0;1740.0;0;0;1740;0.0;0.0;1;1;4;2.0;25;0;0;0;192;0;0;40;40;3;2;3;3;3;3;1;3;1;2;5.0;3;7.0;3;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;188645.26392351487;183015.99767502942;180017.68093048388;0;0;0;0;175953.28521819558;171759.37525409675;181654.29263347137;160917.05988451917;166893.48289572887;1;0;150308.32867028884;181928.35602443325;1;194626.98191593165;172445.28074102386;150983.81535512314
2045;20;7;7;0.0;603.0;294.0;723.0;1620.0;0;0;1620;0.0;0.0;2;0;4;2.0;0;62;192;0;0;0;450;41;41;2;2;3;3;3;3;1;5;4;5;5.0;4;7.0;4;1;3;3;2;;0;0;1;0;0;0;1;1;0;0;0;185939.94043472357;185546.32626495467;181877.76705670115;0;0;0;0;177612.57550751633;173479.03242679752;181849.80916787253;173003.24398507137;165879.6296179195;1;0;148764.7924161122;182963.49582307693;1;194199.4603357969;172824.01559388766;174568.4681550733
2046;90;5;6;0.0;0.0;0.0;1625.0;1625.0;0;0;1625;0.0;0.0;2;0;4;2.0;0;0;0;0;0;0;0;43;43;3;2;3;3;3;3;1;1;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;189252.453483856;184006.06750949423;181854.3453579251;0;1;0;0;176147.00982084378;172365.055388556;178184.88665577275;149324.7578129104;149197.95005957928;1;0;149516.15961574388;182545.09896782113;1;135458.17439528342;146711.3397871483;174085.91722623105
2047;60;5;6;0.0;732.0;0.0;0.0;732.0;732;0;1464;0.0;0.0;1;1;4;2.0;0;40;0;0;0;0;0;40;40;3;2;3;3;3;3;1;2;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;145992.87820514033;143874.78307316106;181381.70964713278;0;0;0;0;207922.68284398623;173134.7659259048;180376.45941237969;152519.2174080805;152799.6015284102;1;0;149656.59195439317;180527.24952285216;1;193285.14664568772;174477.8313716397;177239.61352194246
2048;20;5;7;0.0;260.0;456.0;196.0;912.0;0;0;925;1.0;0.0;1;0;3;2.0;233;0;0;0;0;0;0;43;3;3;2;4;3;3;3;1;5;3;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144540.0507048456;183385.35722804992;182862.957931781;0;0;0;0;174876.0358543721;220061.3131831619;179093.27012299563;163399.26506913226;167322.5414592057;1;0;149745.8101672579;180360.41148928192;1;132143.24021505762;172831.12293789812;173897.35005502673
2049;90;5;5;0.0;0.0;0.0;1728.0;1728.0;0;0;1728;0.0;0.0;2;0;6;2.0;0;0;0;0;0;0;0;43;43;2;2;3;3;3;3;1;1;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144090.5259448688;183427.62562871637;181871.77607057604;0;1;0;0;176880.90396419793;171219.5802416585;178198.00029435317;161116.50765961927;163605.05472864446;1;0;151609.8229203028;183460.50145677902;1;134617.65736033107;172745.10425394427;176535.90753435474
2050;60;7;6;0.0;583.0;0.0;242.0;825.0;825;0;1670;0.0;0.0;1;1;4;2.0;0;0;0;0;0;0;0;37;37;2;2;3;3;4;4;1;5;1;3;5.0;3;7.0;0;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;186952.30050899828;183442.9953428222;179739.17622257414;0;0;0;0;206872.16816703507;170585.7636703669;181205.97268862932;163426.03982166701;168770.0975985546;1;0;149549.83117743593;181411.55729377703;1;193786.09716089113;172665.10889055397;175180.8389890207
2051;20;5;5;0.0;0.0;0.0;0.0;0.0;0;0;1014;0.0;0.0;1;0;2;1.0;0;0;40;0;200;0;0;52;52;2;2;3;3;0;0;0;0;0;3;5.0;3;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147053.7039900367;184110.45880955958;180772.13427190704;0;0;0;0;174675.03722069756;172253.6911765879;181840.29343515774;160776.25520381398;168812.12798094188;1;0;108427.09033534212;181108.5169004601;1;194768.24404821196;172835.3440973152;174045.51775024435
2052;20;5;5;0.0;0.0;0.0;1114.0;1114.0;0;0;1114;1.0;0.0;1;0;3;2.0;0;0;0;0;164;0;0;47;47;3;2;3;4;3;3;1;1;1;3;5.0;3;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;144880.32495160142;185455.2292159624;181845.69145190774;0;0;0;0;175066.0960426141;173166.04426987775;178774.2013160736;177812.72546654026;168787.42233711822;1;0;149868.53633715378;182655.65756110885;1;195576.40998868327;138392.39275087035;139664.46541275544
2053;20;5;7;0.0;528.0;0.0;590.0;1118.0;0;0;1118;1.0;0.0;1;0;3;1.0;290;0;0;0;0;0;0;48;8;2;2;3;3;3;3;1;4;1;5;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;144589.20250505707;183220.89686794876;182520.97043273316;0;0;0;0;178314.10977102106;171565.37074479638;179504.4183946916;148780.11183799972;148493.08882052332;1;0;148074.7290694029;180695.97687036052;1;194240.4526940462;173028.51413569786;173357.53197186813
2054;70;4;7;0.0;120.0;0.0;228.0;348.0;453;0;906;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;71;58;2;1;3;3;3;3;1;3;1;3;5.0;3;7.0;0;1;2;3;2;;0;0;1;0;0;0;0;0;0;0;1;122641.76268831136;183926.29274614173;121800.28486209204;0;0;0;0;211129.01920602264;174242.18155726106;179587.00050667027;147414.6598678561;147854.5950337919;1;0;222894.63878678612;180666.6272638688;1;161276.11644737306;175550.36929732616;175040.15460007635
2055;20;5;6;203.0;658.0;0.0;638.0;1296.0;0;0;1496;0.0;0.0;2;0;3;2.0;0;22;0;0;0;0;0;48;48;3;2;2;2;3;3;1;3;1;3;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144553.37441932806;185753.54817117294;180262.82142503237;0;0;0;0;176128.12540825657;170866.2024486104;178377.648852215;150668.60216912042;152149.4428425256;1;0;148430.6485052256;182627.54845410475;1;193500.2042403913;172395.80581444106;174064.06815179923
2056;20;5;8;0.0;32.0;308.0;232.0;572.0;0;0;1337;1.0;0.0;1;0;3;1.0;0;192;0;0;0;0;0;58;2;3;2;3;4;3;3;1;4;3;4;5.0;4;7.0;4;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144191.8848327153;184627.00382232244;180339.4496610281;0;0;0;0;176276.03381420186;171457.6525485602;181328.78714352817;159601.77311586615;164196.6475271541;1;0;150445.90630269868;183563.66228436326;1;195320.36025112838;172350.61270958543;175228.0461926203
2057;20;5;5;88.0;531.0;0.0;505.0;1036.0;0;0;1036;0.0;0.0;1;0;3;1.0;120;24;0;0;0;0;0;55;55;3;2;3;3;3;3;1;2;1;5;5.0;3;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;146173.11515192848;133783.40284481883;180275.4058941568;0;0;0;0;176796.3825677421;218019.96351291327;179407.115849529;152032.60928267444;149444.73508773753;1;0;149581.9935987524;182920.48941898585;1;194519.62491200355;173793.79256021843;175386.1182837563
2058;60;6;7;410.0;575.0;0.0;529.0;1104.0;884;0;1988;0.0;0.0;2;1;4;2.0;0;230;0;0;0;0;0;42;9;3;2;4;4;3;3;1;4;1;5;5.0;4;7.0;4;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;145252.61329210136;185342.33371735257;181973.06550340442;0;0;0;0;206348.12219354196;168913.90540104723;180814.94749092843;213979.0037777735;212475.74108724922;1;0;149661.4539916529;180887.29643748308;1;192479.58134617002;173532.6514914648;176288.70152488785
2059;20;5;4;143.0;621.0;52.0;503.0;1176.0;0;0;1176;1.0;0.0;1;0;3;1.0;0;88;0;0;95;0;0;51;51;3;2;3;3;3;3;1;5;2;3;5.0;3;7.0;4;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;145665.5288916316;182580.41012885832;181693.43357608374;0;0;0;0;176359.44964517868;170149.93011298912;179665.4142786186;146918.53637983202;147504.86064389453;1;0;149813.5107472497;181344.41892597204;1;193373.2715161673;172084.4234849092;176193.03455060627
2060;20;5;7;0.0;1053.0;0.0;195.0;1248.0;0;0;1440;1.0;0.0;2;0;2;1.0;150;0;0;0;256;0;0;49;10;3;2;3;3;3;3;1;5;1;3;5.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;146836.9600457956;185462.27428919537;181003.97065967976;0;0;0;0;174129.50776979062;172214.4071877189;181342.81068166712;164535.8201251047;169193.65244037556;1;0;150534.96700979388;181790.1982477749;1;196287.55165188407;174959.29528983278;175198.22194680694
2061;20;6;6;187.0;958.0;0.0;437.0;1395.0;0;0;1570;1.0;0.0;1;0;3;2.0;490;0;0;0;0;0;0;50;50;2;2;3;3;3;3;1;2;1;5;5.0;3;7.0;3;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;143819.4895952295;141666.74733087287;181346.1601424868;0;0;0;0;176299.2769334018;171066.22116667285;181040.2545921061;150204.862767235;150341.66149333183;1;0;149602.15678453355;182855.09795432666;1;192398.99688222792;171852.3714516048;176180.21892061515
2062;20;5;5;0.0;774.0;0.0;330.0;1104.0;0;0;1104;1.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;52;50;3;2;3;3;3;3;1;3;1;4;5.0;3;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147131.46446684413;183272.77891386967;180649.45040446997;0;0;0;0;175527.53878536797;171205.09006673237;178868.53541408828;149225.52927870958;147673.31001129362;1;0;150861.26584586402;183026.63575217949;1;194975.23801689595;171951.58382474477;174975.9000743095
2063;20;5;6;52.0;148.0;0.0;572.0;720.0;0;0;882;1.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;56;56;3;2;3;3;3;3;1;3;1;5;4.0;4;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144926.21262892208;185233.84454556054;180590.52109749903;0;0;0;0;176104.72117788027;170752.18653046113;179387.28061097788;148763.8675394268;147034.68587964232;0;1;149825.24495722496;181665.0774486409;1;194802.96100330973;172778.337236147;175648.09175014502
2064;20;5;6;84.0;500.0;196.0;456.0;1152.0;0;0;1152;0.0;0.0;1;1;3;2.0;0;0;0;0;0;0;0;55;55;2;2;3;3;3;3;1;3;2;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;146976.7265302827;186566.6098990872;181090.16499259972;0;0;0;0;176355.33078550547;174044.83673578798;179215.10942108155;148647.0321408322;146862.08375067142;1;0;150352.8267828165;184203.89544792697;1;136068.3236213936;173676.28223633085;177190.39711756157
2065;20;5;5;0.0;624.0;128.0;232.0;984.0;0;0;950;0.0;0.0;1;0;2;2.0;0;32;0;0;0;0;0;55;55;3;0;3;3;3;3;1;4;2;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147482.8171306816;185980.5990686735;180462.0759937201;0;0;0;0;175872.62741178134;223283.08465992223;180725.6670445305;148823.91635803462;150228.9522318;1;0;228224.4139503735;165582.92734293448;0;133000.635040035;174012.96872481442;174293.51697965045
2066;20;6;5;360.0;0.0;0.0;998.0;998.0;0;0;1790;0.0;0.0;2;0;3;2.0;0;40;0;0;0;0;1500;51;51;3;2;3;3;3;3;1;1;1;3;5.0;3;7.0;4;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147153.37937303178;184056.60843694184;179960.20651789603;0;0;0;0;173922.2808771413;170646.73218700808;178611.70842331363;175817.02250432767;167023.31355776888;1;0;148061.99054338955;181275.24586535132;1;195986.94142242888;172943.69215019912;173691.8687454217
2067;20;5;3;0.0;0.0;0.0;0.0;0.0;0;0;1764;0.0;0.0;2;1;4;1.0;0;72;0;0;0;0;0;51;26;3;2;3;3;0;0;0;0;0;4;5.0;3;2.0;3;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144730.43585002734;186851.3767606281;182934.90289101095;0;0;0;0;175042.6571941856;171040.2777904938;180563.0289255061;148246.3502993715;147324.77185525533;1;0;130222.46895778697;183824.16443061514;1;196464.23785643012;175431.04549435034;176077.70315382525
2068;90;5;5;0.0;0.0;0.0;1824.0;1824.0;0;0;1824;0.0;0.0;2;0;5;2.0;0;0;0;0;0;0;0;51;51;3;2;3;3;3;3;1;1;1;2;4.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147030.956001907;183325.98540349433;181225.36516627314;0;1;0;0;175169.81603836076;173299.53910448749;181105.47864116132;151575.22461448077;149714.92782137918;1;0;151471.0781660883;183077.53047290325;1;136897.95670414664;173598.8658607844;177350.23756320393
2069;20;4;6;0.0;0.0;0.0;0.0;0.0;0;0;869;0.0;0.0;1;0;1;1.0;0;0;66;0;0;0;0;60;58;3;2;3;3;0;0;0;0;0;3;5.0;3;7.0;0;1;2;3;0;;0;0;1;0;0;0;1;0;0;0;1;125503.93031058287;183554.72998205543;180394.91410943956;0;0;0;0;175036.20457449378;171329.9079467554;180294.02981239604;146899.48507233235;149412.83581365738;1;0;107042.20900727494;183720.0692567211;0;133854.13611860864;171877.6426825875;173672.51655782064
2070;50;5;8;0.0;0.0;0.0;747.0;747.0;412;0;1159;0.0;0.0;1;0;3;1.0;84;0;96;0;0;0;0;83;58;3;2;3;4;3;3;1;1;1;3;5.0;3;7.0;0;1;2;3;0;;0;0;1;0;0;0;1;0;0;0;0;127869.22132466284;184976.1847182362;182056.603598062;0;0;0;0;146874.8966888098;172881.88130715155;182222.012488696;215436.2215732706;213055.91984928053;1;0;224571.29202966095;181413.49788071078;1;134598.65879096062;174640.90157567806;176209.7564420451
2071;30;4;7;0.0;0.0;0.0;672.0;672.0;0;0;672;0.0;0.0;1;0;2;1.0;88;108;0;0;0;0;0;68;3;3;2;4;3;3;3;1;1;1;4;5.0;3;7.0;0;1;3;3;0;;0;0;1;0;0;0;1;0;0;0;0;129727.40400887262;186386.71085528182;181201.837257197;0;0;0;0;174493.00264415957;137778.80576932812;178380.8940111715;214902.96226422364;216515.32685090436;1;0;225918.75730511805;182246.84398600884;1;133125.34307319208;172846.4144153033;173593.72308574425
2072;50;5;5;0.0;0.0;0.0;892.0;892.0;182;0;1436;0.0;1.0;1;0;3;4.0;0;0;100;0;0;0;0;86;58;3;2;3;3;3;3;1;1;1;5;5.0;3;7.0;4;1;2;3;0;;0;0;1;0;0;0;1;0;0;0;1;122386.9341810628;184354.7690482877;182634.60736669417;0;0;0;0;145008.52377648992;170637.3782665392;181803.40254273618;149667.10306934602;146846.55425937328;1;0;127838.50519864529;181582.7511298687;1;132536.25442313458;173873.38220597367;176531.70725548817
2073;20;5;6;0.0;744.0;0.0;168.0;912.0;0;0;1044;0.0;1.0;1;1;3;2.0;200;48;0;0;0;0;450;40;40;2;2;3;3;3;3;1;3;1;3;5.0;3;7.0;2;3;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;144063.52590767096;142822.17203472124;180243.94627607756;0;0;0;0;175362.58142615826;169697.92298799727;177819.3786544592;161208.96089087983;168516.35771803377;1;0;151303.07328927438;181772.54892526788;1;192847.92078458032;174252.9162081996;173491.15114910973
2074;20;7;7;125.0;637.0;0.0;675.0;1312.0;0;0;1312;0.0;0.0;1;1;3;2.0;0;304;144;0;0;0;6500;50;7;2;2;3;3;3;3;1;4;1;5;5.0;3;7.0;4;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;143809.01710153205;182108.42431688932;179594.04097228427;0;0;0;0;173197.83032222764;170015.81825521783;178836.33806163768;160515.73154010484;167060.2353309519;1;0;149375.7717745745;181678.37344204952;1;191689.50950840738;172595.84501513644;173145.56392390095
2075;20;6;6;276.0;697.0;0.0;384.0;1081.0;0;0;1081;1.0;0.0;1;0;3;1.0;36;82;0;0;0;0;0;48;15;2;2;3;3;3;3;4;6;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147831.77719350904;183844.67948672443;181920.03020959787;0;0;0;0;174033.6032481596;172979.46572596024;177822.5696486654;149322.96974668358;147121.99010216072;1;0;148367.25315006077;180340.60114423986;1;104073.03361377933;171696.71561354335;175051.39895971538
2076;20;5;7;0.0;432.0;0.0;444.0;876.0;0;0;876;0.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;57;57;3;2;3;3;2;3;1;2;1;3;5.0;3;7.0;3;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;145949.41948800473;182918.13046824498;180425.2361089415;0;0;0;0;176242.82305027518;171227.59644954719;180385.37304031514;149189.10562621042;151424.91642367802;1;0;150073.51168520233;183142.82903833795;1;135584.68422524963;173709.04243110292;147950.70431321207
2077;20;5;6;0.0;476.0;488.0;292.0;1256.0;0;0;1256;1.0;0.0;1;1;3;1.0;0;240;0;0;0;0;0;49;49;3;2;3;3;3;3;1;4;3;4;4.0;4;7.0;0;2;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147389.37791989592;183777.26431388676;179773.4939296889;0;0;0;0;176450.09677279118;171368.30109282702;177827.99384468765;192809.53026256443;145962.3335555855;1;0;227157.30070972518;180894.64560302367;1;194715.3708837638;173137.64900048167;175785.44785726158
2078;20;5;5;0.0;520.0;319.0;188.0;1027.0;0;0;1027;0.0;1.0;1;0;3;1.0;0;0;0;0;0;0;0;46;46;3;2;3;3;3;3;1;4;3;3;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;147765.3757007034;184463.7133064311;180042.08386076347;0;0;0;0;175629.75740855717;171800.26911515553;181499.94253393612;192753.4934455588;149719.0555644691;1;0;151025.31422626748;181543.73086302675;1;195172.53974033208;173802.32980293597;176605.9510150951
2079;50;6;6;0.0;315.0;0.0;453.0;768.0;501;0;1320;0.0;0.0;2;0;3;2.0;108;0;0;0;0;0;0;60;58;3;2;3;3;3;3;1;5;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144361.16087456522;131833.52506758273;181692.24707982244;0;0;0;0;146840.631564122;170098.87434169912;180578.42331860785;149135.73427518143;147322.06645896033;1;0;151026.5650248693;181474.30125832843;1;133310.84631044746;174466.04600864043;175349.79596364783
2080;45;6;7;0.0;0.0;0.0;936.0;936.0;0;0;984;1.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;54;54;3;2;3;3;3;3;1;1;1;3;4.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;0;146817.47339225633;143156.0060459857;180509.77359212274;0;0;0;0;113164.69363468434;173664.32320302314;181593.39322870888;146282.07363104913;146341.1582205845;1;0;150507.47921892744;181684.54795888538;1;134654.3040245416;173505.93299089168;176077.70120086253
2081;50;6;5;0.0;673.0;0.0;181.0;854.0;424;0;1278;0.0;0.0;1;0;4;1.0;0;0;0;0;0;0;0;54;54;3;2;3;3;3;3;1;3;1;2;4.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;146103.70075956848;185322.6792355364;182698.0105275354;0;0;0;0;143359.1196276048;168847.95773454566;179452.588559161;150397.36848616047;151409.3839032903;1;0;150576.3405211894;182401.19773430712;1;195551.0461681912;171733.79381244956;176166.21151717898
2082;90;5;5;0.0;0.0;0.0;1800.0;1800.0;0;0;1800;0.0;0.0;2;0;6;0.0;0;0;0;0;0;0;0;47;47;3;2;3;3;3;3;3;1;1;3;5.0;3;7.0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;144449.14513712624;135563.9765687067;182244.7633366253;0;1;0;0;176914.77678587232;171638.1112494614;179104.01525467908;193787.96758461648;150533.92348768536;1;0;150092.89640319074;180440.46443972655;0;195556.60362469903;173941.63021226262;149091.18766665692
2083;50;5;6;0.0;370.0;0.0;398.0;768.0;564;0;1588;0.0;0.0;1;1;3;2.0;0;0;0;0;0;0;0;53;41;3;2;3;4;3;3;2;6;1;4;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;146123.82651181522;183321.65469469514;182530.78040529555;0;0;0;0;142243.8176653219;171072.58938396553;180536.11914307985;150001.75851686776;148527.13884819802;1;0;149992.9652262992;182941.4377304775;1;133830.57085797394;173229.29766878427;174295.26626765655
2084;20;5;7;0.0;0.0;0.0;825.0;825.0;0;0;825;0.0;1.0;1;0;2;1.0;0;0;0;0;0;0;0;54;54;3;2;3;3;3;3;1;1;1;3;4.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;144997.56699699027;183865.55980864872;179497.94445461564;0;0;0;0;177164.78273181766;171215.3980165412;180280.5869003962;151814.2467508676;152377.28352420504;1;0;150276.03876250488;182656.26080318613;1;194275.25197985859;172603.97986295892;174988.0788955832
2085;20;5;5;0.0;0.0;0.0;1117.0;1117.0;0;0;1117;0.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;45;45;3;2;3;3;3;3;1;1;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;1;0;0;0;1;0;0;0;1;146005.51808605084;209648.96948443522;180610.74557110842;0;0;0;0;178151.9078105711;171109.92421909803;181765.78773337102;151670.5517329692;149627.08586342237;1;0;150513.84720815087;182779.40409264583;1;193435.83150592152;141373.92534968993;176757.45695691602
2086;20;6;5;0.0;96.0;0.0;96.0;192.0;0;0;1133;1.0;0.0;1;0;3;1.0;0;175;0;0;0;0;0;0;0;3;2;3;3;3;3;1;6;1;4;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;0;0;0;0;1;130530.64224526103;135608.85729807185;179931.3561755712;0;0;0;0;176900.87556112197;172414.35218532188;178957.2249877184;214526.15725339306;214120.0026066156;1;0;225567.846652473;182985.39636995655;0;132549.10719587546;173594.23957906233;147829.9199077188
2087;50;5;7;0.0;0.0;0.0;780.0;780.0;375;0;1323;0.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;60;3;3;2;3;3;3;3;1;1;1;5;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;127329.80478524347;136589.6366466926;180439.40407808585;0;0;0;0;145236.20184416114;171533.62307436336;177785.3541910216;150700.21726519422;162292.76133965774;1;0;133231.0268119179;180364.29159352573;1;134981.4957279842;172123.1396644152;174805.8423131345
2088;70;5;5;0.0;0.0;0.0;680.0;680.0;680;0;1360;0.0;0.0;1;0;2;1.0;192;50;0;0;0;0;0;98;5;3;2;3;3;3;2;1;1;1;2;5.0;3;7.0;0;1;2;3;2;;0;0;0;1;0;0;1;0;0;0;1;129206.05881470311;184764.41757493722;181516.00708777187;0;0;0;0;209068.06393916174;169317.14128597832;179359.82352926192;107576.39066462318;113122.53971039472;1;0;133594.74429278704;180277.6465151299;0;191819.34778273193;172103.77126415688;175798.97275354186
2089;30;5;4;0.0;0.0;0.0;672.0;672.0;0;0;672;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;68;58;3;2;3;3;2;3;1;1;1;3;5.0;3;7.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;0;126613.04366424626;182493.86242185306;179262.1554707074;0;0;0;0;176600.63661337944;170272.53013560895;180224.95109180966;147651.27158854646;148809.13322399507;1;0;148787.9064108272;182892.64003061745;1;132187.39595979734;171895.76754654915;175178.3293156833
2090;75;6;7;0.0;0.0;0.0;728.0;728.0;728;0;1456;0.0;0.0;1;1;4;1.0;0;0;248;0;0;0;0;93;3;3;2;4;3;3;3;1;1;1;4;5.0;4;7.0;0;1;2;2;0;;0;0;0;1;0;0;1;0;0;0;1;129254.26858660296;182374.11069290634;180001.09940729733;0;0;0;0;160364.9897613844;170050.38520584264;179370.39388082197;152056.19239790522;148830.5995931474;1;0;133528.78082377277;182973.5575560949;1;135894.62491715729;170750.59592311791;173366.2595261924
2091;190;4;6;0.0;0.0;0.0;828.0;828.0;658;108;1594;0.0;0.0;2;0;3;0.0;0;172;109;0;0;0;0;98;12;3;2;3;3;3;3;1;1;1;4;4.0;3;7.0;0;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;1;129812.0466737942;184522.94618539736;181994.48519049145;1;0;0;0;141134.64497117003;172487.96353152196;180442.52930591654;152016.5143826508;148342.42454020074;1;0;166618.87330493127;182386.20537299197;1;191204.79997671326;171470.55164191322;173006.48510124293
2092;50;4;6;0.0;0.0;0.0;801.0;801.0;561;0;1656;0.0;0.0;2;0;2;2.0;187;0;0;0;0;0;0;68;23;3;2;3;4;3;3;1;1;1;4;4.0;3;4.0;0;1;3;3;2;;0;0;0;1;0;0;1;0;0;0;1;128303.3056465148;184736.05731053578;180667.20567726882;0;0;0;0;142931.08967975614;173317.1504745336;178762.45712152464;150647.28653916623;152620.64808578097;1;0;133041.38121711698;180971.2918965697;1;134000.1608415073;174888.5062113072;174364.36762005935
2093;50;5;5;0.0;360.0;0.0;576.0;936.0;780;0;1740;0.0;0.0;1;0;2;1.0;0;0;236;0;0;0;0;88;58;3;2;2;2;3;3;1;3;1;4;4.0;5;7.0;4;1;2;2;0;;0;0;0;1;0;0;1;0;0;0;0;128796.13225913665;137399.85836357795;182491.0909313938;0;0;0;0;143247.79573003016;171373.39157112635;179754.22120243928;150683.74844956564;161481.7545640697;1;0;130995.99945599434;181799.42975080336;0;132851.64131173913;172162.0498072406;174584.77587540855
2094;30;7;6;0.0;0.0;0.0;931.0;931.0;0;0;1027;0.0;1.0;1;0;2;0.0;0;28;0;0;0;0;0;88;2;3;2;4;3;3;3;1;1;1;3;5.0;4;7.0;3;0;0;0;0;;0;0;0;1;0;0;1;0;0;0;1;128221.78373178751;184068.61726569262;180819.9813447872;0;0;0;0;175291.35443482484;172188.58507286597;180886.32884040065;161770.13640821498;159740.25370048103;1;0;151363.5743748713;182371.52925636442;1;192464.94041289965;174800.67107501903;174320.3401491003
